OrderID,OrderDate,Category,SubCategory,Segment,CustomerName,Sales,Quantity,Discount,Profit
ORD-004761,2016-03-20,Office Supplies,Art,Consumer,Customer 476,164.1,5,0.04,18.76
ORD-004762,2017-06-04,Office Supplies,Accessories,Consumer,Customer 812,122.15,3,0.07,12.4
ORD-004763,2016-06-17,Technology,Phones,Consumer,Customer 643,1750.98,6,0.07,408.16
ORD-004764,2016-02-04,Technology,Accessories,Corporate,Customer 575,592.23,3,0.02,172.12
ORD-004765,2016-04-02,Office Supplies,Accessories,Home Office,Customer 314,211.56,4,0.02,28.21
ORD-004766,2017-08-04,Technology,Phones,Corporate,Customer 998,1759.88,6,0.03,456.2
ORD-004767,2016-08-21,Office Supplies,Paper,Consumer,Customer 540,31.66,2,0.17,0.75
ORD-004768,2016-01-13,Furniture,Bookcases,Consumer,Customer 653,498.98,3,0.24,37.73
ORD-004769,2016-05-27,Furniture,Chairs,Consumer,Customer 751,702.06,3,0.06,114.9
ORD-004770,2016-02-20,Technology,Accessories,Consumer,Customer 1146,1683.42,4,0.15,372.47
ORD-004771,2016-01-01,Office Supplies,Paper,Consumer,Customer 693,117.01,3,0.02,12.56
ORD-004772,2016-03-02,Furniture,Tables,Corporate,Customer 327,274.51,1,0.12,41.56
ORD-004773,2016-02-02,Furniture,Chairs,Consumer,Customer 314,1415.98,5,0.05,216.02
ORD-004774,2016-07-24,Office Supplies,Binders,Consumer,Customer 34,149.76,5,0.05,11.2
ORD-004775,2016-02-19,Furniture,Furnishings,Corporate,Customer 221,764.07,3,0.14,88.67
ORD-004776,2016-07-29,Furniture,Bookcases,Consumer,Customer 450,1063.97,4,0.03,142.85
ORD-004777,2016-01-01,Furniture,Furnishings,Consumer,Customer 139,802.35,3,0.2,89.77
ORD-004778,2016-02-14,Technology,Phones,Corporate,Customer 877,432.57,1,0.02,103.55
ORD-004779,2016-02-03,Technology,Machines,Home Office,Customer 22,390.23,1,0.06,102.83
ORD-004780,2016-02-01,Office Supplies,Storage,Consumer,Customer 980,43.43,3,0.11,3.79
ORD-004781,2016-01-09,Office Supplies,Paper,Corporate,Customer 646,143.32,5,0.05,11.55
ORD-004782,2016-01-25,Furniture,Bookcases,Consumer,Customer 759,565.64,3,0.12,93.17
ORD-004783,2016-04-07,Furniture,Bookcases,Home Office,Customer 355,1092.22,5,0.04,174.99
ORD-004784,2016-02-11,Technology,Machines,Home Office,Customer 350,721.26,2,0.06,158.77
ORD-004785,2016-03-05,Furniture,Chairs,Consumer,Customer 270,155.57,1,0.13,19.31
ORD-004786,2016-02-26,Furniture,Tables,Consumer,Customer 1191,381.97,2,0.01,56.49
ORD-004787,2016-09-07,Technology,Phones,Consumer,Customer 334,594.05,5,0.04,135.13
ORD-004788,2016-10-09,Technology,Accessories,Consumer,Customer 765,1016.85,2,0.09,263.36
ORD-004789,2016-03-22,Furniture,Furnishings,Home Office,Customer 531,949.83,7,0.06,132.96
ORD-004790,2016-02-18,Office Supplies,Accessories,Consumer,Customer 209,76.38,2,0.07,9.74
ORD-004791,2016-01-14,Technology,Copiers,Corporate,Customer 1015,1386.91,4,0.08,321.17
ORD-004792,2017-01-02,Office Supplies,Paper,Consumer,Customer 375,126.48,5,0.16,5.74
ORD-004793,2016-01-08,Technology,Phones,Consumer,Customer 1110,480.05,3,0.05,111.83
ORD-004794,2016-02-12,Furniture,Furnishings,Consumer,Customer 961,200.29,1,0.18,22.82
ORD-004795,2016-02-12,Office Supplies,Paper,Consumer,Customer 132,30.74,1,0.18,1.68
ORD-004796,2016-02-16,Furniture,Tables,Corporate,Customer 1198,881.99,4,0.14,93.84
ORD-004797,2016-01-22,Technology,Machines,Consumer,Customer 1094,2105.62,7,0.05,598.57
ORD-004798,2016-07-02,Office Supplies,Paper,Home Office,Customer 302,91.27,4,0.12,7.2
ORD-004799,2016-01-16,Technology,Copiers,Consumer,Customer 385,1346.93,3,0.16,292.06
ORD-004800,2016-04-30,Office Supplies,Art,Corporate,Customer 205,79.73,2,0.02,8.22
ORD-004801,2016-01-16,Furniture,Bookcases,Home Office,Customer 245,641.87,4,0.11,72.63
ORD-004802,2016-01-09,Office Supplies,Accessories,Consumer,Customer 710,43.91,2,0.09,5.04
ORD-004803,2016-10-15,Technology,Copiers,Home Office,Customer 103,1653.87,5,0.08,384.16
ORD-004804,2016-01-26,Office Supplies,Art,Consumer,Customer 102,43.65,2,0.1,3.16
ORD-004805,2016-07-25,Technology,Copiers,Consumer,Customer 74,1294.63,3,0.07,277.15
ORD-004806,2016-04-04,Technology,Accessories,Corporate,Customer 722,1211.54,3,0.17,253.69
ORD-004807,2016-01-10,Furniture,Tables,Corporate,Customer 365,853.12,3,0.08,109.37
ORD-004808,2017-01-08,Office Supplies,Art,Consumer,Customer 354,83.27,3,0.07,7.05
ORD-004809,2016-02-04,Furniture,Furnishings,Home Office,Customer 522,243.95,2,0.04,42.25
ORD-004810,2016-08-23,Furniture,Furnishings,Consumer,Customer 44,504.45,2,0.24,54.32
ORD-004811,2016-01-23,Office Supplies,Paper,Consumer,Customer 232,161.99,5,0.16,9.74
ORD-004812,2016-08-18,Office Supplies,Storage,Corporate,Customer 534,79.83,4,0.12,9.68
ORD-004813,2016-01-02,Office Supplies,Storage,Home Office,Customer 394,63.9,3,0.19,0.63
ORD-004814,2016-03-27,Technology,Phones,Corporate,Customer 401,1080.37,5,0.07,269.54
ORD-004815,2016-06-25,Furniture,Tables,Consumer,Customer 907,380.85,1,0.01,77.65
ORD-004816,2016-11-23,Technology,Phones,Consumer,Customer 1063,370.35,2,0.0,96.58
ORD-004817,2016-10-14,Office Supplies,Accessories,Corporate,Customer 678,57.29,2,0.06,7.3
ORD-004818,2016-07-24,Furniture,Furnishings,Consumer,Customer 341,1236.68,5,0.25,116.92
ORD-004819,2016-09-19,Furniture,Tables,Corporate,Customer 774,490.0,2,0.1,53.39
ORD-004820,2016-01-27,Technology,Machines,Consumer,Customer 642,1027.56,3,0.05,268.24
ORD-004821,2016-02-10,Furniture,Furnishings,Consumer,Customer 373,685.4,4,0.02,99.45
ORD-004822,2016-02-10,Office Supplies,Binders,Consumer,Customer 649,58.58,2,0.18,2.6
ORD-004823,2016-02-26,Office Supplies,Paper,Consumer,Customer 1020,88.79,3,0.06,11.91
ORD-004824,2016-02-29,Office Supplies,Binders,Consumer,Customer 735,56.16,2,0.04,4.85
ORD-004825,2016-04-04,Office Supplies,Art,Consumer,Customer 818,43.08,3,0.15,3.16
ORD-004826,2016-01-21,Office Supplies,Art,Consumer,Customer 275,74.81,3,0.03,10.74
ORD-004827,2016-05-21,Furniture,Tables,Corporate,Customer 323,728.72,3,0.1,82.28
ORD-004828,2016-01-23,Furniture,Tables,Consumer,Customer 661,573.71,2,0.07,84.09
ORD-004829,2016-02-14,Technology,Copiers,Consumer,Customer 311,428.68,1,0.08,107.89
ORD-004830,2016-03-24,Office Supplies,Paper,Corporate,Customer 1192,21.2,1,0.02,1.72
ORD-004831,2016-07-10,Office Supplies,Storage,Consumer,Customer 316,51.55,4,0.1,4.31
ORD-004832,2016-06-10,Office Supplies,Binders,Home Office,Customer 608,47.38,2,0.1,4.03
ORD-004833,2016-05-04,Office Supplies,Binders,Consumer,Customer 773,137.01,4,0.06,10.21
ORD-004834,2016-01-21,Furniture,Tables,Corporate,Customer 56,239.53,2,0.09,30.08
ORD-004835,2016-04-05,Office Supplies,Accessories,Consumer,Customer 399,62.82,3,0.05,6.45
ORD-004836,2016-01-11,Furniture,Bookcases,Consumer,Customer 1103,309.23,1,0.04,51.94
ORD-004837,2016-02-26,Technology,Phones,Consumer,Customer 1176,662.23,2,0.08,175.21
ORD-004838,2016-03-05,Office Supplies,Binders,Corporate,Customer 322,56.57,2,0.1,5.78
ORD-004839,2016-01-05,Furniture,Bookcases,Consumer,Customer 311,1687.14,6,0.04,253.49
ORD-004840,2016-02-08,Furniture,Chairs,Corporate,Customer 763,817.53,5,0.05,122.27
ORD-004841,2017-01-08,Technology,Phones,Corporate,Customer 1103,434.76,4,0.17,92.13
ORD-004842,2017-01-03,Furniture,Furnishings,Consumer,Customer 1098,652.75,4,0.14,102.87
ORD-004843,2016-02-22,Office Supplies,Storage,Consumer,Customer 18,56.51,2,0.06,5.69
ORD-004844,2016-01-06,Furniture,Bookcases,Consumer,Customer 537,572.32,2,0.04,93.51
ORD-004845,2016-01-24,Office Supplies,Art,Consumer,Customer 626,45.63,2,0.03,3.11
ORD-004846,2016-02-29,Technology,Phones,Consumer,Customer 796,1819.04,5,0.1,430.3
ORD-004847,2016-12-20,Furniture,Furnishings,Consumer,Customer 1075,1144.24,5,0.04,164.05
ORD-004848,2016-01-19,Office Supplies,Paper,Consumer,Customer 795,116.15,4,0.09,13.12
ORD-004849,2016-06-22,Office Supplies,Paper,Home Office,Customer 818,140.33,5,0.1,12.09
ORD-004850,2016-01-14,Technology,Phones,Corporate,Customer 265,307.62,1,0.11,65.78
ORD-004851,2017-04-22,Furniture,Chairs,Consumer,Customer 289,1224.01,4,0.06,181.59
ORD-004852,2016-02-27,Technology,Copiers,Home Office,Customer 367,953.52,3,0.09,215.12
ORD-004853,2016-06-28,Furniture,Chairs,Consumer,Customer 131,282.15,1,0.05,41.34
ORD-004854,2016-02-20,Furniture,Chairs,Corporate,Customer 1090,862.34,3,0.04,105.82
ORD-004855,2016-04-28,Furniture,Bookcases,Consumer,Customer 995,275.63,3,0.06,49.06
ORD-004856,2016-01-26,Technology,Phones,Consumer,Customer 915,1234.79,3,0.17,243.19
ORD-004857,2016-01-19,Furniture,Furnishings,Corporate,Customer 569,225.89,1,0.04,42.67
ORD-004858,2016-11-29,Office Supplies,Accessories,Consumer,Customer 330,66.81,3,0.14,2.34
ORD-004859,2016-10-26,Office Supplies,Binders,Consumer,Customer 1126,132.21,3,0.08,9.34
ORD-004860,2016-09-19,Furniture,Chairs,Home Office,Customer 865,321.13,2,0.18,35.58
ORD-004861,2016-04-27,Office Supplies,Binders,Corporate,Customer 128,42.03,3,0.12,2.25
ORD-004862,2016-07-17,Furniture,Chairs,Corporate,Customer 1105,530.54,2,0.06,84.78
ORD-004863,2016-01-09,Office Supplies,Accessories,Consumer,Customer 198,84.62,4,0.03,7.05
ORD-004864,2016-02-18,Furniture,Bookcases,Consumer,Customer 368,1484.49,6,0.1,206.39
ORD-004865,2016-02-15,Office Supplies,Accessories,Home Office,Customer 1127,68.58,3,0.14,2.42
ORD-004866,2016-05-01,Technology,Machines,Corporate,Customer 332,2181.44,4,0.09,502.07
ORD-004867,2016-02-22,Technology,Accessories,Corporate,Customer 1157,749.59,3,0.03,209.17
ORD-004868,2016-01-20,Technology,Phones,Consumer,Customer 816,564.02,2,0.04,160.85
ORD-004869,2016-04-18,Office Supplies,Storage,Consumer,Customer 937,75.32,3,0.16,5.37
ORD-004870,2016-07-21,Technology,Accessories,Home Office,Customer 364,1703.99,6,0.16,344.89
ORD-004871,2016-02-27,Technology,Accessories,Home Office,Customer 1028,371.71,1,0.02,87.97
ORD-004872,2016-01-18,Office Supplies,Storage,Corporate,Customer 418,25.04,1,0.09,1.6
ORD-004873,2016-01-27,Furniture,Furnishings,Consumer,Customer 171,766.29,4,0.1,97.93
ORD-004874,2016-02-02,Office Supplies,Art,Home Office,Customer 1111,93.78,2,0.02,8.46
ORD-004875,2016-02-12,Technology,Copiers,Consumer,Customer 932,1933.24,6,0.02,578.9
ORD-004876,2016-05-03,Furniture,Furnishings,Corporate,Customer 223,701.8,2,0.1,91.95
ORD-004877,2016-04-20,Furniture,Bookcases,Consumer,Customer 1036,1359.63,4,0.13,177.44
ORD-004878,2016-05-22,Technology,Accessories,Home Office,Customer 313,525.93,2,0.12,141.18
ORD-004879,2016-02-24,Furniture,Chairs,Consumer,Customer 383,145.27,1,0.2,7.19
ORD-004880,2016-07-27,Office Supplies,Accessories,Corporate,Customer 130,101.9,5,0.07,8.91
ORD-004881,2016-01-28,Office Supplies,Paper,Corporate,Customer 41,56.58,4,0.16,3.6
ORD-004882,2016-03-16,Office Supplies,Storage,Consumer,Customer 195,153.25,6,0.17,5.84
ORD-004883,2016-07-12,Office Supplies,Storage,Corporate,Customer 759,96.89,3,0.04,10.64
ORD-004884,2016-01-24,Technology,Accessories,Consumer,Customer 1103,597.05,2,0.08,140.82
ORD-004885,2016-01-14,Office Supplies,Paper,Consumer,Customer 154,30.84,1,0.2,1.96
ORD-004886,2016-09-15,Office Supplies,Storage,Corporate,Customer 840,62.19,2,0.17,1.61
ORD-004887,2016-02-20,Furniture,Bookcases,Consumer,Customer 859,1152.66,4,0.05,183.83
ORD-004888,2016-05-18,Office Supplies,Accessories,Corporate,Customer 1109,63.64,2,0.15,5.29
ORD-004889,2016-01-04,Office Supplies,Paper,Corporate,Customer 365,36.77,2,0.11,1.43
ORD-004890,2016-05-20,Technology,Phones,Home Office,Customer 309,716.6,3,0.11,143.89
ORD-004891,2016-02-15,Technology,Copiers,Consumer,Customer 818,838.5,2,0.09,199.13
ORD-004892,2016-01-07,Office Supplies,Binders,Corporate,Customer 725,135.69,3,0.03,16.63
ORD-004893,2016-04-22,Office Supplies,Art,Consumer,Customer 918,41.72,2,0.14,3.47
ORD-004894,2016-02-03,Furniture,Chairs,Consumer,Customer 458,356.23,2,0.03,61.79
ORD-004895,2016-02-28,Office Supplies,Storage,Corporate,Customer 19,71.02,3,0.04,6.64
ORD-004896,2016-01-11,Technology,Machines,Home Office,Customer 1187,1742.56,5,0.12,443.3
ORD-004897,2016-01-20,Technology,Phones,Consumer,Customer 974,910.38,4,0.03,253.43
ORD-004898,2016-02-12,Furniture,Furnishings,Consumer,Customer 624,713.07,3,0.02,152.76
ORD-004899,2016-01-12,Furniture,Furnishings,Corporate,Customer 812,550.69,2,0.01,104.41
ORD-004900,2016-10-17,Office Supplies,Accessories,Consumer,Customer 937,58.66,3,0.1,2.34
ORD-004901,2016-01-01,Office Supplies,Storage,Consumer,Customer 721,180.67,4,0.06,17.7
ORD-004902,2016-03-20,Office Supplies,Accessories,Consumer,Customer 565,35.71,2,0.1,3.59
ORD-004903,2016-01-16,Furniture,Chairs,Home Office,Customer 1033,102.86,1,0.12,15.46
ORD-004904,2016-02-14,Technology,Phones,Consumer,Customer 497,1435.28,3,0.11,283.27
ORD-004905,2016-11-08,Office Supplies,Storage,Consumer,Customer 704,100.47,4,0.08,11.07
ORD-004906,2016-01-22,Furniture,Bookcases,Home Office,Customer 600,837.43,4,0.05,135.96
ORD-004907,2017-02-09,Technology,Phones,Consumer,Customer 648,808.51,3,0.17,139.63
ORD-004908,2016-01-28,Furniture,Chairs,Corporate,Customer 1055,1152.89,4,0.03,218.3
ORD-004909,2016-06-11,Technology,Phones,Consumer,Customer 351,876.51,3,0.04,208.16
ORD-004910,2016-04-04,Furniture,Bookcases,Consumer,Customer 286,763.41,4,0.05,118.65
ORD-004911,2016-09-15,Technology,Phones,Consumer,Customer 594,516.79,2,0.05,143.73
ORD-004912,2016-04-06,Office Supplies,Art,Consumer,Customer 1115,94.95,3,0.08,13.08
ORD-004913,2016-04-01,Furniture,Tables,Consumer,Customer 214,541.48,4,0.08,62.31
ORD-004914,2016-01-27,Technology,Phones,Corporate,Customer 1106,1537.07,4,0.09,384.83
ORD-004915,2016-01-22,Office Supplies,Binders,Home Office,Customer 85,66.86,3,0.04,5.7
ORD-004916,2016-10-24,Office Supplies,Paper,Corporate,Customer 1108,70.88,2,0.01,7.7
ORD-004917,2016-02-17,Office Supplies,Accessories,Corporate,Customer 971,70.27,4,0.14,3.53
ORD-004918,2016-02-25,Office Supplies,Art,Corporate,Customer 852,146.56,6,0.08,12.11
ORD-004919,2016-06-20,Technology,Accessories,Consumer,Customer 916,885.89,4,0.09,220.96
ORD-004920,2016-02-19,Technology,Phones,Consumer,Customer 436,1933.76,4,0.08,451.1
ORD-004921,2016-12-30,Furniture,Tables,Corporate,Customer 826,525.38,4,0.14,82.06
ORD-004922,2016-06-09,Furniture,Tables,Corporate,Customer 36,915.13,3,0.19,106.14
ORD-004923,2016-04-19,Technology,Machines,Consumer,Customer 199,255.68,1,0.05,67.52
ORD-004924,2016-09-12,Office Supplies,Accessories,Consumer,Customer 898,161.83,6,0.0,25.15
ORD-004925,2016-01-07,Technology,Machines,Consumer,Customer 1167,843.31,3,0.04,209.35
ORD-004926,2016-02-05,Furniture,Furnishings,Home Office,Customer 40,626.57,3,0.01,124.52
ORD-004927,2016-03-16,Office Supplies,Accessories,Consumer,Customer 849,92.75,3,0.22,0.33
ORD-004928,2016-01-31,Technology,Phones,Consumer,Customer 418,1065.61,3,0.12,240.18
ORD-004929,2016-06-12,Office Supplies,Art,Consumer,Customer 556,76.73,4,0.14,4.2
ORD-004930,2016-10-28,Technology,Machines,Home Office,Customer 517,1259.8,3,0.09,329.99
ORD-004931,2016-03-07,Furniture,Bookcases,Consumer,Customer 562,581.88,2,0.01,90.38
ORD-004932,2016-02-20,Office Supplies,Storage,Corporate,Customer 821,66.52,2,0.05,3.85
ORD-004933,2017-01-26,Technology,Machines,Consumer,Customer 80,1200.46,3,0.04,330.68
ORD-004934,2016-03-11,Office Supplies,Binders,Consumer,Customer 705,140.5,6,0.0,20.22
ORD-004935,2016-03-21,Office Supplies,Storage,Home Office,Customer 281,102.6,4,0.02,13.06
ORD-004936,2016-02-21,Office Supplies,Storage,Corporate,Customer 378,77.85,4,0.0,7.75
ORD-004937,2016-10-15,Technology,Accessories,Consumer,Customer 17,298.14,2,0.03,85.52
ORD-004938,2016-04-10,Office Supplies,Binders,Home Office,Customer 604,121.24,5,0.08,9.55
ORD-004939,2016-06-21,Office Supplies,Art,Consumer,Customer 630,65.64,2,0.04,6.5
ORD-004940,2016-07-19,Office Supplies,Storage,Consumer,Customer 591,246.96,5,0.09,29.12
ORD-004941,2016-02-20,Office Supplies,Paper,Consumer,Customer 457,52.49,3,0.07,3.6
ORD-004942,2016-03-09,Office Supplies,Paper,Consumer,Customer 475,84.14,4,0.02,8.27
ORD-004943,2016-08-14,Office Supplies,Paper,Consumer,Customer 168,88.86,3,0.07,6.75
ORD-004944,2016-02-24,Technology,Machines,Consumer,Customer 713,364.87,2,0.02,96.94
ORD-004945,2016-07-08,Furniture,Chairs,Corporate,Customer 116,1721.77,8,0.08,232.85
ORD-004946,2016-12-05,Furniture,Chairs,Consumer,Customer 379,343.41,2,0.19,26.95
ORD-004947,2016-04-27,Technology,Phones,Home Office,Customer 968,646.76,4,0.02,172.09
ORD-004948,2016-06-11,Furniture,Chairs,Corporate,Customer 949,196.73,1,0.14,27.65
ORD-004949,2016-07-15,Office Supplies,Storage,Corporate,Customer 1098,89.36,4,0.08,8.46
ORD-004950,2016-08-11,Office Supplies,Binders,Corporate,Customer 1139,43.43,2,0.12,3.69
ORD-004951,2016-03-01,Office Supplies,Paper,Corporate,Customer 351,66.82,3,0.14,2.53
ORD-004952,2016-01-07,Furniture,Tables,Consumer,Customer 710,476.92,2,0.15,55.73
ORD-004953,2016-03-02,Furniture,Tables,Consumer,Customer 237,1533.54,5,0.08,211.04
ORD-004954,2016-05-14,Technology,Machines,Consumer,Customer 173,581.09,2,0.03,141.25
ORD-004955,2016-03-12,Office Supplies,Art,Consumer,Customer 107,81.71,2,0.13,7.01
ORD-004956,2016-06-14,Office Supplies,Art,Consumer,Customer 190,40.96,3,0.11,3.61
ORD-004957,2016-02-22,Office Supplies,Storage,Consumer,Customer 966,123.06,4,0.07,12.67
ORD-004958,2016-04-30,Furniture,Tables,Corporate,Customer 731,493.66,2,0.11,71.59
ORD-004959,2016-01-25,Technology,Machines,Consumer,Customer 1084,927.47,2,0.03,247.67
ORD-004960,2016-06-15,Technology,Machines,Consumer,Customer 945,405.8,1,0.04,117.75
ORD-004961,2016-04-04,Furniture,Tables,Corporate,Customer 1170,893.62,3,0.05,121.06
ORD-004962,2016-01-28,Office Supplies,Paper,Consumer,Customer 417,83.36,4,0.14,4.55
ORD-004963,2016-02-11,Furniture,Chairs,Consumer,Customer 1095,406.71,5,0.08,50.75
ORD-004964,2016-06-14,Furniture,Chairs,Consumer,Customer 446,285.25,5,0.11,35.43
ORD-004965,2016-03-20,Office Supplies,Art,Corporate,Customer 491,68.94,4,0.11,3.75
ORD-004966,2016-01-30,Technology,Accessories,Consumer,Customer 77,543.35,3,0.07,125.14
ORD-004967,2017-02-14,Office Supplies,Accessories,Consumer,Customer 359,173.0,4,0.02,19.36
ORD-004968,2016-05-30,Technology,Phones,Consumer,Customer 357,651.26,2,0.03,186.53
ORD-004969,2017-01-12,Office Supplies,Storage,Consumer,Customer 585,130.53,4,0.12,9.8
ORD-004970,2016-03-07,Technology,Copiers,Consumer,Customer 129,386.42,1,0.02,104.56
ORD-004971,2016-03-18,Office Supplies,Art,Consumer,Customer 627,168.92,6,0.1,21.89
ORD-004972,2016-09-30,Office Supplies,Binders,Home Office,Customer 464,155.8,5,0.1,11.83
ORD-004973,2016-03-30,Office Supplies,Accessories,Consumer,Customer 1049,106.28,3,0.06,14.49
ORD-004974,2016-05-27,Office Supplies,Art,Consumer,Customer 980,180.86,7,0.16,7.07
ORD-004975,2016-02-04,Furniture,Tables,Home Office,Customer 1017,264.54,1,0.14,38.69
ORD-004976,2016-03-12,Furniture,Furnishings,Consumer,Customer 776,590.1,4,0.17,73.59
ORD-004977,2016-01-16,Technology,Copiers,Corporate,Customer 134,559.45,5,0.05,141.24
ORD-004978,2016-01-28,Technology,Accessories,Consumer,Customer 812,1242.16,4,0.05,293.85
ORD-004979,2016-01-01,Furniture,Tables,Home Office,Customer 881,474.44,3,0.15,54.11
ORD-004980,2016-01-05,Office Supplies,Paper,Consumer,Customer 1178,36.84,1,0.1,3.78
ORD-004981,2017-03-30,Office Supplies,Art,Corporate,Customer 230,77.85,2,0.02,8.96
ORD-004982,2016-02-03,Furniture,Tables,Consumer,Customer 1183,293.82,2,0.1,36.8
ORD-004983,2016-05-10,Furniture,Chairs,Home Office,Customer 698,797.43,3,0.11,122.75
ORD-004984,2016-08-07,Furniture,Bookcases,Consumer,Customer 839,915.22,3,0.1,103.11
ORD-004985,2016-04-05,Office Supplies,Paper,Home Office,Customer 349,3.0,2,0.12,0.17
ORD-004986,2016-01-20,Office Supplies,Storage,Consumer,Customer 1054,29.56,2,0.08,2.38
ORD-004987,2016-06-05,Technology,Machines,Corporate,Customer 938,1104.19,3,0.15,255.02
ORD-004988,2016-04-20,Office Supplies,Storage,Consumer,Customer 760,95.66,3,0.03,11.11
ORD-004989,2016-06-06,Technology,Copiers,Consumer,Customer 1170,986.32,4,0.12,221.51
ORD-004990,2016-06-25,Office Supplies,Accessories,Consumer,Customer 1062,31.7,1,0.01,3.12
ORD-004991,2017-03-20,Technology,Phones,Consumer,Customer 147,1493.21,5,0.05,410.57
ORD-004992,2016-04-12,Office Supplies,Accessories,Consumer,Customer 1104,27.71,1,0.15,2.24
ORD-004993,2016-02-20,Office Supplies,Art,Home Office,Customer 613,137.28,5,0.09,9.96
ORD-004994,2016-05-05,Office Supplies,Binders,Corporate,Customer 926,61.76,2,0.01,7.65
ORD-004995,2016-01-09,Technology,Copiers,Consumer,Customer 673,991.81,4,0.16,198.98
ORD-004996,2016-09-30,Technology,Machines,Home Office,Customer 538,1675.95,7,0.02,436.3
ORD-004997,2016-01-16,Technology,Phones,Corporate,Customer 423,909.28,2,0.01,233.67
ORD-004998,2016-02-17,Office Supplies,Binders,Consumer,Customer 802,161.8,4,0.04,17.62
ORD-004999,2016-07-21,Technology,Phones,Consumer,Customer 446,1667.22,7,0.14,411.26
ORD-005000,2016-04-19,Office Supplies,Binders,Consumer,Customer 700,111.62,6,0.02,15.52
ORD-005001,2016-03-01,Technology,Phones,Corporate,Customer 1184,323.55,1,0.04,74.94
ORD-005002,2016-03-17,Furniture,Furnishings,Home Office,Customer 164,335.89,1,0.04,58.45
